,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5
sp|Q03182|RINA_BPPHA,0.02836880921483604,0.0780142253407991,0.04255321382225406,0.04964541612596307,0.02127660691112703,0.01418440460741802,0.10638303455563515,0.03546101151854505,0.02127660691112703,0.09929083225192614,0.0780142253407991,0.10638303455563515,0.02127660691112703,0.02836880921483604,0.02836880921483604,0.0780142253407991,0.06382982073338109,0.00709220230370901,0.04255321382225406,0.04255321382225406,1.1459809231420676e-06,3.151447538640686e-06,1.7189713847131013e-06,2.0054666154986185e-06,8.594856923565506e-07,5.729904615710338e-07,4.297428461782754e-06,1.4324761539275846e-06,8.594856923565506e-07,4.010933230997237e-06,3.151447538640686e-06,4.297428461782754e-06,8.594856923565506e-07,1.1459809231420676e-06,1.1459809231420676e-06,3.151447538640686e-06,2.578457077069652e-06,2.864952307855169e-07,1.7189713847131013e-06,1.7189713847131013e-06,0.18885568422213214,0.22556553682162928,0.20942481558465503,0.17633537977885172,0.19272638128902272,0.20159895853253704,0.2330064279502455,0.20218183307957016,0.16633225510853225,0.19688023883388417
sp|P04537|UVSY_BPT4,0.07878836360762474,0.050138049568488476,0.021487735529352202,0.09311352062719287,0.0071625785097840676,0.03581289254892034,0.07162578509784068,0.050138049568488476,0.014325157019568135,0.050138049568488476,0.10743867764676102,0.12176383466632915,0.042975471058704404,0.03581289254892034,0.0,0.07878836360762474,0.021487735529352202,0.014325157019568135,0.042975471058704404,0.042975471058704404,3.0415092743221546e-06,1.935505901841371e-06,8.295025293605877e-07,3.5945109605625468e-06,2.765008431201959e-07,1.3825042156009794e-06,2.765008431201959e-06,1.935505901841371e-06,5.530016862403918e-07,1.935505901841371e-06,4.147512646802938e-06,4.70051433304333e-06,1.6590050587211753e-06,1.3825042156009794e-06,0.0,3.0415092743221546e-06,8.295025293605877e-07,5.530016862403918e-07,1.6590050587211753e-06,1.6590050587211753e-06,0.22022781218419857,0.2047631641307981,0.2036163278727041,0.18970404694746465,0.1745260703550505,0.21349086323701472,0.2004101613506845,0.20434794810798076,0.19035451693851077,0.19139623386496613
sp|P21442|VINT_BPHC1,0.08506737221950268,0.06987677003744863,0.07291489047385943,0.04557180654616215,0.00911436130923243,0.02430496349128648,0.07595301091027025,0.04557180654616215,0.02430496349128648,0.0303812043641081,0.11544857658361078,0.08202925178309187,0.02126684305487567,0.054686167855394575,0.04253368610975134,0.063800529164627,0.0607624087282162,0.01519060218205405,0.0303812043641081,0.054686167855394575,3.332669576642652e-06,2.7375500093850354e-06,2.856573922836559e-06,1.7853587017728493e-06,3.5707174035456986e-07,9.521913076121863e-07,2.975597836288082e-06,1.7853587017728493e-06,9.521913076121863e-07,1.190239134515233e-06,4.522908711157885e-06,3.2136456631911285e-06,8.33167394160663e-07,2.1424304421274193e-06,1.666334788321326e-06,2.499502182481989e-06,2.380478269030466e-06,5.951195672576165e-07,1.190239134515233e-06,2.1424304421274193e-06,0.20702371670742173,0.19977228679705017,0.20138067838950754,0.19374881199996816,0.19503638566964157,0.1966432756904488,0.2038200605998353,0.20036687931082298,0.19093173466760727,0.2082379307073722
sp|P16407|VINT_BPHK0,0.104420715623894,0.11006507863059098,0.03951054104687881,0.06491017457701519,0.00846654451004546,0.019755270523439405,0.05644363006696973,0.05079926706027276,0.028221815033484865,0.07619890059040914,0.10159853412054552,0.05926581157031822,0.014110907516742432,0.01693308902009092,0.03951054104687881,0.07619890059040914,0.062087993073666706,0.011288726013393946,0.03386617804018184,0.03386617804018184,4.254619424292497e-06,4.484598852632632e-06,1.6098559983809447e-06,2.644763425911552e-06,3.449691425102024e-07,8.049279991904723e-07,2.2997942834013497e-06,2.0698148550612145e-06,1.1498971417006749e-06,3.104722282591822e-06,4.139629710122429e-06,2.414783997571417e-06,5.749485708503374e-07,6.899382850204048e-07,1.6098559983809447e-06,3.104722282591822e-06,2.5297737117414845e-06,4.599588566802699e-07,1.3798765700408097e-06,1.3798765700408097e-06,0.20501175493628687,0.20639090847097832,0.199385087007616,0.2068210992418968,0.17956896883987353,0.2101756697863376,0.20885047082538466,0.2005735111994232,0.19404589009513099,0.18635434310400933
sp|P27077|VINT_BPP21,0.06775698478936738,0.08860528780148043,0.041696606024226084,0.05733283328331087,0.01824226513559891,0.06254490903633912,0.05733283328331087,0.049514719653768476,0.03648453027119782,0.06515094691285325,0.09121132567799456,0.0781811362954239,0.020848303012113042,0.020848303012113042,0.03127245451816956,0.052120757530282606,0.059938871159825,0.01563622725908478,0.026060378765141303,0.049514719653768476,2.7906270351117227e-06,3.6492815074537914e-06,1.7173089446841372e-06,2.3612997989406886e-06,7.513226632993101e-07,2.5759634170262057e-06,2.3612997989406886e-06,2.039304371812413e-06,1.5026453265986201e-06,2.683295226068964e-06,3.75661331649655e-06,3.2199542712827573e-06,8.586544723420686e-07,8.586544723420686e-07,1.2879817085131028e-06,2.1466361808551715e-06,2.468631607983447e-06,6.439908542565514e-07,1.0733180904275858e-06,2.039304371812413e-06,0.20705583087201965,0.203501943141325,0.19855000860422503,0.1989442369839945,0.18934194252192169,0.20537023973364538,0.21422629462957243,0.19222960635254044,0.19175149680915948,0.1964222551432732
sp|P15419|REP_BPI22,0.06562468038729881,0.06562468038729881,0.05624972604625612,0.053124741265908555,0.012499939121390248,0.02812486302312806,0.049999756485560994,0.06562468038729881,0.02812486302312806,0.05624972604625612,0.10312449775146955,0.06874966516764637,0.024999878242780497,0.03749981736417075,0.03749981736417075,0.09687452819077443,0.06249969560695124,0.024999878242780497,0.04062480214451831,0.09687452819077443,2.4052054142777347e-06,2.4052054142777347e-06,2.0616046408094867e-06,1.947071049653404e-06,4.581343646243304e-07,1.0308023204047434e-06,1.8325374584973216e-06,2.4052054142777347e-06,1.0308023204047434e-06,2.0616046408094867e-06,3.779608508150726e-06,2.5197390054338174e-06,9.162687292486608e-07,1.3744030938729911e-06,1.3744030938729911e-06,3.5505413258385605e-06,2.290671823121652e-06,9.162687292486608e-07,1.4889366850290738e-06,3.5505413258385605e-06,0.21612310522543907,0.197305979683221,0.19329852107579656,0.19822330177807557,0.19192410745712032,0.21711651834375723,0.19617920521246954,0.19113394325524855,0.195991312856178,0.19957890579875553
sp|P03049|RMNT_BPP22,0.07231533739244947,0.08436789362452438,0.04821022492829964,0.08436789362452438,0.0,0.036157668696224735,0.08436789362452438,0.02410511246414982,0.01205255623207491,0.01205255623207491,0.09642044985659928,0.09642044985659928,0.06026278116037455,0.04821022492829964,0.04821022492829964,0.06026278116037455,0.04821022492829964,0.0,0.02410511246414982,0.06026278116037455,3.1405473450597886e-06,3.6639719025697532e-06,2.093698230039859e-06,3.6639719025697532e-06,0.0,1.5702736725298943e-06,3.6639719025697532e-06,1.0468491150199295e-06,5.234245575099647e-07,5.234245575099647e-07,4.187396460079718e-06,4.187396460079718e-06,2.6171227875498236e-06,2.093698230039859e-06,2.093698230039859e-06,2.6171227875498236e-06,2.093698230039859e-06,0.0,1.0468491150199295e-06,2.6171227875498236e-06,0.2162479642780554,0.21221046038703817,0.21266235290412547,0.1290686733080028,0.21775799289070333,0.20374327072303253,0.2118097665788186,0.2008767361338292,0.1568431218087459,0.22672658133101634
sp|P36932|VINT_BPP2,0.08166807638873735,0.07561858924883089,0.03932166640939206,0.045371153549298535,0.012098974279812942,0.027222692129579118,0.07259384567887765,0.06351961496901795,0.036296922839438826,0.0846928199586906,0.0846928199586906,0.09074230709859707,0.02117320498967265,0.0423464099793453,0.0423464099793453,0.051420640689205,0.08166807638873735,0.012098974279812942,0.024197948559625884,0.030247435699532355,3.3306961210404576e-06,3.0839778898522754e-06,1.6036685027231833e-06,1.8503867339113653e-06,4.934364623763641e-07,1.1102320403468193e-06,2.9606187742581847e-06,2.5905414274759114e-06,1.4803093871290924e-06,3.4540552366345487e-06,3.4540552366345487e-06,3.7007734678227305e-06,8.635138091586372e-07,1.7270276183172744e-06,1.7270276183172744e-06,2.0971049650995475e-06,3.3306961210404576e-06,4.934364623763641e-07,9.868729247527282e-07,1.2335911559409102e-06,0.20813653721512296,0.19317782517658497,0.197554715327499,0.19396667073776983,0.20413950797307,0.20298545096422727,0.20112649077178213,0.19462713072803403,0.20682592863046032,0.19443487554638064
sp|P12551|VDEL_BPP4,0.04966258094061759,0.11174080711638958,0.012415645235154397,0.04345475832304039,0.06207822617577199,0.03724693570546319,0.06207822617577199,0.05587040355819479,0.024831290470308794,0.04345475832304039,0.08070169402850358,0.05587040355819479,0.03724693570546319,0.04345475832304039,0.04345475832304039,0.09932516188123518,0.07449387141092638,0.0,0.04345475832304039,0.04966258094061759,1.7157269862301113e-06,3.86038571901775e-06,4.2893174655752783e-07,1.5012611129513475e-06,2.144658732787639e-06,1.2867952396725834e-06,2.144658732787639e-06,1.930192859508875e-06,8.578634931150557e-07,1.5012611129513475e-06,2.788056352623931e-06,1.930192859508875e-06,1.2867952396725834e-06,1.5012611129513475e-06,1.5012611129513475e-06,3.4314539724602226e-06,2.573590479345167e-06,0.0,1.5012611129513475e-06,1.7157269862301113e-06,0.1930770989158864,0.20727643161592663,0.1925973832152905,0.19502899664632933,0.20581226698899002,0.18320597098727112,0.20936523141457508,0.2015492371288038,0.1981600329333795,0.2077193130700972
sp|B0ZSF2|PORTL_BPHA1,0.0846780758660096,0.0866025775902371,0.03849003448454982,0.0866025775902371,0.005773505172682473,0.03464103103609484,0.07313106552064466,0.07120656379641717,0.0211695189665024,0.05196154655414226,0.07120656379641717,0.050037044829914765,0.01924501724227491,0.03464103103609484,0.05581055000259724,0.050037044829914765,0.05196154655414226,0.03656553276032233,0.028867525863412364,0.044263539657232294,3.4692281239443247e-06,3.548074217670332e-06,1.5769218745201477e-06,3.548074217670332e-06,2.3653828117802214e-07,1.419229687068133e-06,2.9961515615882806e-06,2.9173054678622732e-06,8.673070309860812e-07,2.128844530602199e-06,2.9173054678622732e-06,2.0499984368761917e-06,7.884609372600739e-07,1.419229687068133e-06,2.286536718054214e-06,2.0499984368761917e-06,2.128844530602199e-06,1.4980757807941403e-06,1.1826914058901107e-06,1.8134601556981697e-06,0.21125582977038626,0.20945812961576457,0.1817762305673464,0.19529012593841127,0.2002951823838641,0.20444922199208362,0.2069902344776385,0.19412791351592748,0.19770216463671486,0.19673038653154182
sp|Q4Z9G3|PORTL_BPTWO,0.040241174614937494,0.05487432902036932,0.07499491632783806,0.08048234922987499,0.0036582886013579543,0.06584919482444318,0.08048234922987499,0.07865320492919602,0.005487432902036932,0.07499491632783806,0.06219090622308522,0.10060293653734374,0.02560802020950568,0.05487432902036932,0.03658288601357954,0.06767833912512215,0.06036176192240625,0.005487432902036932,0.03109545311154261,0.049386896118332385,1.607584995210858e-06,2.1921613571057155e-06,2.9959538547111446e-06,3.215169990421716e-06,1.4614409047371437e-07,2.6305936285268588e-06,3.215169990421716e-06,3.142097945184859e-06,2.1921613571057155e-07,2.9959538547111446e-06,2.4844495380531443e-06,4.018962488027145e-06,1.0230086333160005e-06,2.1921613571057155e-06,1.4614409047371438e-06,2.7036656737637158e-06,2.411377492816287e-06,2.1921613571057155e-07,1.2422247690265722e-06,1.972945221395144e-06,0.20259159987228426,0.21356777168538887,0.18654241889391499,0.19092616716008148,0.20454289808765141,0.2053745000776025,0.210516689508988,0.18932740397529463,0.1947791996623487,0.2000021337037209
sp|P04893|TERS_BPP22,0.10103381206394989,0.09471919880995303,0.037887679523981206,0.06314613253996867,0.012629226507993736,0.037887679523981206,0.10103381206394989,0.05683151928597181,0.006314613253996868,0.050516906031974944,0.07577535904796241,0.05683151928597181,0.025258453015987472,0.044202292777978075,0.037887679523981206,0.05683151928597181,0.05683151928597181,0.03157306626998434,0.025258453015987472,0.050516906031974944,3.957553751927916e-06,3.710206642432421e-06,1.4840826569729684e-06,2.473471094954947e-06,4.946942189909895e-07,1.4840826569729684e-06,3.957553751927916e-06,2.2261239854594525e-06,2.4734710949549474e-07,1.978776875963958e-06,2.968165313945937e-06,2.2261239854594525e-06,9.89388437981979e-07,1.7314297664684633e-06,1.4840826569729684e-06,2.2261239854594525e-06,2.2261239854594525e-06,1.2367355474774736e-06,9.89388437981979e-07,1.978776875963958e-06,0.21879905704638025,0.2039120121536603,0.18954872338537332,0.20572505443922814,0.1757005397213611,0.2038030112779151,0.21025085572824367,0.19964164350776292,0.1973773043938864,0.18892693774508232
sp|P00585|RDRP_BPMS2,0.08055346414803981,0.08251818278579687,0.03536493547962723,0.06483571504598326,0.013753030464299478,0.029470779566356027,0.04322381003065551,0.08644762006131101,0.019647186377570684,0.06287099640822619,0.09823593188785341,0.04911796594392671,0.019647186377570684,0.055012121857197914,0.05304740321944085,0.09430649461233928,0.06090627777046912,0.017682467739813613,0.041259091392898434,0.06287099640822619,2.943158985859198e-06,3.0149433513679587e-06,1.2921185791576966e-06,2.3688840617891103e-06,5.024905585613264e-07,1.0767654826314139e-06,1.5792560411927402e-06,3.1585120823854804e-06,7.178436550876093e-07,2.2970996962803494e-06,3.589218275438046e-06,1.794609137719023e-06,7.178436550876093e-07,2.0099622342453056e-06,1.938177868736545e-06,3.445649544420524e-06,2.2253153307715886e-06,6.460592895788483e-07,1.5074716756839793e-06,2.2970996962803494e-06,0.19669221286508695,0.2084396143377951,0.19627878301629959,0.20401181242678298,0.1926128587162784,0.19851829891153366,0.20525253380864153,0.20404217762179833,0.19257896818588705,0.1996079496877739
sp|P03050|RARC_BPP22,0.03617785976484753,0.1085335792945426,0.0542667896472713,0.018088929882423766,0.0,0.03617785976484753,0.1085335792945426,0.07235571952969506,0.0,0.03617785976484753,0.0542667896472713,0.09044464941211883,0.07235571952969506,0.03617785976484753,0.03617785976484753,0.07235571952969506,0.0,0.018088929882423766,0.018088929882423766,0.09044464941211883,1.6910423373587186e-06,5.073127012076156e-06,2.536563506038078e-06,8.455211686793593e-07,0.0,1.6910423373587186e-06,5.073127012076156e-06,3.382084674717437e-06,0.0,1.6910423373587186e-06,2.536563506038078e-06,4.227605843396796e-06,3.382084674717437e-06,1.6910423373587186e-06,1.6910423373587186e-06,3.382084674717437e-06,0.0,8.455211686793593e-07,8.455211686793593e-07,4.227605843396796e-06,0.22321069280058772,0.2425213037849458,0.15967257589798423,0.13289478230244223,0.22361171533161622,0.2362876547567964,0.22678991546902114,0.18365353924592193,0.15853944673322326,0.19472859827386851
sp|P22562|VREP_BPPHH,0.05259478474322069,0.11570852643508553,0.021037913897288277,0.09467061253779724,0.010518956948644138,0.010518956948644138,0.06311374169186483,0.08415165558915311,0.021037913897288277,0.031556870845932415,0.11570852643508553,0.021037913897288277,0.021037913897288277,0.021037913897288277,0.042075827794576554,0.042075827794576554,0.06311374169186483,0.010518956948644138,0.042075827794576554,0.05259478474322069,2.1346521498935664e-06,4.696234729765846e-06,8.538608599574265e-07,3.842373869808419e-06,4.2693042997871326e-07,4.2693042997871326e-07,2.5615825798722794e-06,3.415443439829706e-06,8.538608599574265e-07,1.2807912899361397e-06,4.696234729765846e-06,8.538608599574265e-07,8.538608599574265e-07,8.538608599574265e-07,1.707721719914853e-06,1.707721719914853e-06,2.5615825798722794e-06,4.2693042997871326e-07,1.707721719914853e-06,2.1346521498935664e-06,0.1766742287448171,0.2196484122791571,0.1952489868666615,0.20790631627600306,0.1900030988847171,0.18781544822145052,0.20837535040315042,0.20328911472559902,0.21499149127653053,0.18552816844283956
sp|P42540|VINT_BPL2,0.01991747033507321,0.05975241100521962,0.07966988134029283,0.056432832616040755,0.0,0.023237048724252078,0.046474097448504156,0.01991747033507321,0.03983494067014642,0.09958735167536605,0.10622650845372378,0.11950482201043924,0.01659789194589434,0.03983494067014642,0.01659789194589434,0.05975241100521962,0.05311325422686189,0.003319578389178868,0.06971114617275623,0.02987620550260981,8.994589304803697e-07,2.698376791441109e-06,3.5978357219214786e-06,2.5484669696943804e-06,0.0,1.0493687522270978e-06,2.0987375044541956e-06,8.994589304803697e-07,1.7989178609607393e-06,4.497294652401848e-06,4.7971142958953046e-06,5.396753582882218e-06,7.495491087336413e-07,1.7989178609607393e-06,7.495491087336413e-07,2.698376791441109e-06,2.3985571479476523e-06,1.4990982174672827e-07,3.148106256681294e-06,1.3491883957205545e-06,0.21082404667862323,0.2014502013057896,0.1871762814583809,0.19073498235724587,0.2064949098107814,0.21518280678257995,0.2042776167996142,0.18267261328947573,0.1984852511971424,0.19938156202136606
sp|B3VMP4|CAPSF_BPPH2,0.13762697928489984,0.026637479861593517,0.0843520195617128,0.10211033946944181,0.0,0.03995621979239028,0.04883537974625478,0.09323117951557731,0.004439579976932253,0.08879159953864506,0.11542907940023858,0.0843520195617128,0.022197899884661264,0.01775831990772901,0.03551663981545802,0.07991243958478056,0.12874781933103532,0.004439579976932253,0.026637479861593517,0.10211033946944181,4.777011050382287e-06,9.24582783944959e-07,2.92784548249237e-06,3.5442340051223424e-06,0.0,1.3868741759174384e-06,1.6950684372324246e-06,3.236039743807356e-06,1.5409713065749315e-07,3.081942613149863e-06,4.006525397094822e-06,2.92784548249237e-06,7.704856532874657e-07,6.163885226299726e-07,1.2327770452599452e-06,2.7737483518348767e-06,4.468816789067301e-06,1.5409713065749315e-07,9.24582783944959e-07,3.5442340051223424e-06,0.19075647617014266,0.20146840572798427,0.1871111814468834,0.20638171330614485,0.2098426433719123,0.19314603700318989,0.1955529571354946,0.19290857332484668,0.20868750311565135,0.20970477532368678
